id_detalle_carga,id_carga,id_detalle_orden,peso,observaciones,fecha_creacion,fecha_actualizacion
d2b3386a-885f-4822-bbbe-dda4b91f598e,81b570ef-cf83-41ae-b6b5-3bef779cdb53,ae1144e5-8c0f-488a-b106-33170a0aec0b,31.52,Sequi corrupti fugiat corrupti.,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
2257a07c-0320-4b4f-a781-3b3396d684fa,f27f4b9e-3ec1-4e96-82e7-010ad0ef6d07,938dabf8-1486-40ec-b1bf-d763d7ecaf84,45.28,Nam voluptatem laborum magnam eligendi autem doloribus debitis.,2025-06-01T01:01:19.652612,2025-06-01T01:01:19.652612
88c71f42-3dcc-43f4-8217-46d0acf5a699,f27f4b9e-3ec1-4e96-82e7-010ad0ef6d07,2a678222-4982-43bd-91db-89ac51460fe9,53.47,Perferendis inventore corporis.,2025-06-01T01:01:19.652612,2025-06-01T01:01:19.652612
2da53ebe-cc1c-4ffc-8d38-7be4180a2453,f2ecbcce-6c3e-4507-a43c-a2408e3d9b39,9761e000-026e-4058-9aab-f4f73d260c4c,13.91,Tempore quas ut dignissimos minus.,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
5ffc44c7-0f1f-47cf-8f2e-1a69cbae9636,f2ecbcce-6c3e-4507-a43c-a2408e3d9b39,dc198a9c-b922-4c94-9886-dee866dd301a,91.29,Incidunt ex dolores facere natus quasi.,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
363e92d8-be68-48e3-9ac9-16f1888e5ce7,f2ecbcce-6c3e-4507-a43c-a2408e3d9b39,fb7dcc0b-deac-48d7-a671-9f04c3731a02,64.55,Quae ullam nisi velit.,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
8960eedd-7a78-41bd-beb5-e454feb6c28e,f2ecbcce-6c3e-4507-a43c-a2408e3d9b39,b0b05a24-56ad-465a-b2a3-cc37c1d0d706,94.55,Deleniti atque veniam mollitia culpa non inventore.,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
ad6b10af-d1c0-4cc7-ba5c-562b427eb731,e9f7ae42-5adc-43c2-b687-acd0f01eccbf,dd1cd300-e5fd-4036-ab33-097e59d3846b,7.76,Vitae magni nihil eveniet nemo.,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
8cf369d0-0852-49e6-abb7-a25bf2c43f8e,e9f7ae42-5adc-43c2-b687-acd0f01eccbf,0ee09b58-727f-43cb-b819-e407e65d98e2,82.41,Eligendi eius iure at.,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
deb7aef4-d08d-4365-921b-594b5e2cedaa,b88810ad-d187-40a6-8d11-04c67c886fbe,da1d5f6c-dabc-484e-b797-ebaa638997e8,83.42,Facilis beatae consequuntur officia facere.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
e8bcfc74-5c96-409d-8219-ab434f43f5ba,b88810ad-d187-40a6-8d11-04c67c886fbe,a5cca50e-cc9d-4385-9e6d-fb409e7a5875,33.04,Dolor consequuntur eligendi laudantium praesentium at ducimus.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
97473869-af95-47ac-a493-bd68c59ab62e,b88810ad-d187-40a6-8d11-04c67c886fbe,804a8bbf-1ee3-4965-a750-fd31f457a0c8,62.63,Velit hic assumenda iusto.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
be966ba5-e218-416a-ac72-f2b5779a3928,d0332be5-5cd0-4cdc-a100-0645bb50ce15,4d2a93ca-a778-4bb0-b34b-08be9110c297,58.98,Quae molestiae impedit ad eum.,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
e1723d58-f38e-40f1-a5c2-2d19339fbb6f,d0332be5-5cd0-4cdc-a100-0645bb50ce15,c9533245-417d-4b98-9763-e23bcab04549,89.46,Dolore a vero nam eos a similique.,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
f3ddc005-5471-4fd9-b8e7-7dad046e4a08,c72f0794-92e0-4d10-b51f-e1ed43404cab,995fc8af-8cba-4e26-8fd8-ef7b8d5a06b5,74.49,Consectetur laboriosam est vitae repellat assumenda fuga.,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
f19627f1-c818-4624-a720-820634198802,c72f0794-92e0-4d10-b51f-e1ed43404cab,2bd826a5-cf41-4429-9440-d8b39890fce1,38.57,Distinctio quam modi officia eveniet inventore.,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
a12bd1bf-63b2-4b72-b223-e06dfafe445f,c72f0794-92e0-4d10-b51f-e1ed43404cab,26a5d49e-0e03-4672-a231-aba8aa878e2f,22.77,Ipsam adipisci libero recusandae optio harum unde.,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
f3f35e98-c11f-40a4-9631-53696218e96e,c72f0794-92e0-4d10-b51f-e1ed43404cab,b4648351-26d6-4617-99e7-ae79da7718d3,75.24,Blanditiis ullam hic dolores perferendis ratione.,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
3bbf5dbb-e695-4adf-9b2b-15be55d3063f,1baef1d6-90b0-4a76-b27c-eae2cb5721fb,f7921450-4301-4152-bd36-9c90067c9a8c,72.7,Quod harum beatae error quam perferendis.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
ec764b6c-8b68-4746-83b7-4391890d022b,1baef1d6-90b0-4a76-b27c-eae2cb5721fb,fe4ec1d3-6f1a-46ea-bd73-f329204e89c6,79.95,Occaecati tempore culpa voluptatum esse minus.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
25a7a373-dfb3-4b8c-8ad1-0af882b984bb,1baef1d6-90b0-4a76-b27c-eae2cb5721fb,ffa04cb2-bdda-4706-bf3e-ddc14cc1ce72,90.55,Maxime repellendus est harum.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
857eb3a9-65c3-43ea-aea6-3049a453815b,8cb6554e-6b46-4a00-9f2d-6836e4c88174,ca58b006-c37c-4086-abff-31781662f666,49.51,Tempora et distinctio quidem minima ad.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
9ae557aa-080f-450a-8edc-51f5be5fe45b,8cb6554e-6b46-4a00-9f2d-6836e4c88174,9ecba2ed-501b-438b-b053-3eb0fe757cb4,95.63,Voluptatibus reiciendis quas tenetur.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
11c515e3-684b-47ee-be9d-2b05c6582b99,8cb6554e-6b46-4a00-9f2d-6836e4c88174,d91c7de5-2513-47fb-896c-e0f2b9d33361,47.19,Illum omnis maxime repellat.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
581bf996-92e9-4493-971d-91e88a52bd5c,46ca4853-d0b0-48a0-bf82-297ba2c3ada2,dd7072ca-baa7-454f-9d46-9aa7269aa774,85.45,Quam maxime error vitae.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
43f389a6-b630-406d-a12c-9e7ed1025483,46ca4853-d0b0-48a0-bf82-297ba2c3ada2,071c54c2-17f9-4f9f-a926-83908ada324a,95.79,Dolores quam deleniti sed ut at ex.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
f953b5ba-d817-466d-b7e0-397e083ad15f,d179f7b0-6ee1-4ef7-af9f-82393111a8cd,0b28529e-2de7-4440-b5a3-ded69d8feb1a,71.38,Laborum voluptas laborum dolorum.,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
a1db6353-736e-4ee1-b4ae-9332ad83efd3,d179f7b0-6ee1-4ef7-af9f-82393111a8cd,685b0655-5ac2-4eaf-874a-aae56d292aad,30.21,Debitis eaque earum.,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
b1ae5755-0a57-473e-8dbd-2237214c62c0,d179f7b0-6ee1-4ef7-af9f-82393111a8cd,9486c61f-ec97-441c-8907-eeb0f5f30c45,84.71,Minus aliquam totam quasi.,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
2af06351-015b-43fb-a8d8-7f0d485861e4,7b46a3f1-503c-4a63-a083-dfe87ec4dcad,2cad7885-058f-47a1-bfad-42aa65da4cad,18.82,Voluptatibus voluptas pariatur.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
dedf0104-dd69-443c-a7f5-91bfc0c27c6f,7b46a3f1-503c-4a63-a083-dfe87ec4dcad,4a119f01-f5e6-4e52-9719-0c635429456f,86.14,Numquam animi nobis facilis minima fugiat.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
051ea559-a338-42b9-9f41-7161179c3a05,7b46a3f1-503c-4a63-a083-dfe87ec4dcad,cb2854ea-9b60-46ab-85d6-a54927463f39,50.32,Magnam harum aspernatur exercitationem quas.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
63709b3e-73e6-46d5-bc44-51e6deb238eb,000aceaf-f3f6-4514-b8d5-9d5bb0148c7b,ff63e692-194b-4168-861c-28a2fdffeb52,90.82,Ullam reprehenderit quisquam laboriosam quasi inventore dolor.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
e3063fef-2183-4393-a001-d2c300a5f451,000aceaf-f3f6-4514-b8d5-9d5bb0148c7b,c961077d-9f81-43f0-a32d-8af4421769c3,75.99,Maiores quos ipsum quidem sapiente.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
75f6a851-e3e0-4efc-a845-ba9d28a57832,000aceaf-f3f6-4514-b8d5-9d5bb0148c7b,b3780110-283b-41fe-9554-ac1778a9fb87,41.16,Perferendis vitae maxime unde voluptatum voluptate.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
e501ae79-4f91-4154-9a37-8c2429d534b4,28415f31-1117-4a64-8056-113a262c0bbb,ffa04cb2-bdda-4706-bf3e-ddc14cc1ce72,55.3,Asperiores enim velit dolore eius hic sapiente.,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
5da452f4-c75b-4d58-8795-99f37cf73c6b,28415f31-1117-4a64-8056-113a262c0bbb,e24d9fa4-a2ae-4cd5-bbd2-5ce187693876,80.09,Eos rerum eius a amet iste magni eum.,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
05c5cfdf-cd73-4a42-9063-dd8b87ece7d3,28415f31-1117-4a64-8056-113a262c0bbb,b94ab116-fe2b-4aad-9bb9-a4436d114af8,57.69,Repellat excepturi harum voluptatibus laudantium praesentium quos.,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
944ca4e1-2737-4817-87a4-0bac3cb8c647,28415f31-1117-4a64-8056-113a262c0bbb,14e10ef2-935e-4443-ab7e-1b4eaf3afb74,97.64,Doloremque quam numquam beatae repellat dolore.,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
e163f68b-97db-411c-a295-de7f3a0c8b78,7adf3d97-62e5-4d29-a932-dfc641fe62a8,a6c4254e-6f5f-48be-99aa-7bb0b35754a7,33.35,Nulla tempore enim repellendus rem.,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
b0ba334f-7c5f-4c0f-b86d-80a5bbc1ba20,7adf3d97-62e5-4d29-a932-dfc641fe62a8,a8599abd-6223-4566-9e60-dba3788fa88d,26.11,Voluptas at ducimus quibusdam.,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
0a689c94-c627-4ce9-ab14-068d7a425cec,6dc7188f-f65f-4bd1-a279-7ee64d34c6e4,042a5320-091f-411c-bcd3-722f66f99858,1.45,Omnis temporibus esse voluptates.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
669ad617-9d9b-4107-94c6-bd872797aba5,6dc7188f-f65f-4bd1-a279-7ee64d34c6e4,dacb4a62-6b3e-4f68-a7ed-c5ea24587a24,90.28,Id laborum quaerat corrupti reiciendis ipsa a.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
31c00756-d553-4900-9c80-22100ab110bf,6dc7188f-f65f-4bd1-a279-7ee64d34c6e4,b3780110-283b-41fe-9554-ac1778a9fb87,51.32,Dolorem quod cumque reiciendis quae exercitationem temporibus.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
3d9581da-f1fc-49b2-bdd0-4dc0e19c0333,d8dec3fa-5d42-4f77-a2ca-b0e1634213c0,93431d1e-c0ae-4f55-88a5-0e8c91287022,29.77,Maxime mollitia commodi maxime iste.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
d34297ae-842d-431b-84b2-d7f0f5daddeb,d8dec3fa-5d42-4f77-a2ca-b0e1634213c0,670e4205-5ef8-4505-b86d-2a01ab63590e,98.83,Quisquam ex quidem delectus.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
2053d2c0-5737-436e-9d7c-354632675acb,d8dec3fa-5d42-4f77-a2ca-b0e1634213c0,dc03803b-5603-4852-957e-afb3d4cbb83b,67.74,Doloribus eius eaque dolore quam sequi.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
18fbb6f4-2781-4f74-bb29-61b1134cee6d,d8dec3fa-5d42-4f77-a2ca-b0e1634213c0,296de269-4290-4f50-b05f-519c7158a963,5.93,Eum odit deserunt quasi odit libero.,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
33c94551-e137-485f-b153-4572209e713b,065ab0c2-5674-44d7-ad48-2f9c860f36f5,16094887-67c2-4a7b-8b63-e66ad8eb1f75,48.64,Ab doloribus laudantium porro.,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
bc0dfa74-eefd-49d5-a2f4-27db1f6fed19,065ab0c2-5674-44d7-ad48-2f9c860f36f5,6c3c93d7-34c8-4954-aba8-d3fd7eab9fe0,95.1,Amet ad iure itaque eaque.,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
91dffaa0-8eee-4956-b250-806529ce1ca7,00b25edb-36dc-41ee-a9c3-067e1a4ad1db,16684aac-880e-4367-8862-03cf09709a93,79.15,Quaerat dicta doloremque architecto magni totam.,2025-06-01T01:02:19.652612,2025-06-01T01:02:19.652612
46b41c0d-653f-4d2c-8bf0-2c8ecb44226d,00b25edb-36dc-41ee-a9c3-067e1a4ad1db,3479cb70-d978-419c-b864-b71c610c432a,3.0,At impedit accusamus reiciendis ipsam omnis.,2025-06-01T01:02:19.652612,2025-06-01T01:02:19.652612
eec90bf6-7d54-4034-ac6f-907fe28c5fc3,00b25edb-36dc-41ee-a9c3-067e1a4ad1db,c0649ef9-364f-49e4-8054-ec2d7d73525e,24.02,Ex repudiandae doloremque mollitia ipsa.,2025-06-01T01:02:19.652612,2025-06-01T01:02:19.652612
b245b09c-6493-41f7-95fc-3c54fef97651,00b25edb-36dc-41ee-a9c3-067e1a4ad1db,68a775ad-ce16-464f-b46d-1a76f1a7822a,66.14,Explicabo ex excepturi similique.,2025-06-01T01:02:19.652612,2025-06-01T01:02:19.652612
d8bb57db-7372-4756-8874-d0a5f59c4af3,6d1db063-811c-4040-8749-03954626b0e6,a5cca50e-cc9d-4385-9e6d-fb409e7a5875,26.13,Quam officiis ea.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
1b19777f-40e3-46f7-b3a7-3700722dbd1d,6d1db063-811c-4040-8749-03954626b0e6,a0d7211a-d6e9-4b54-b598-72d3f0133e43,57.89,Nihil blanditiis omnis.,2025-06-01T00:50:19.652612,2025-06-01T00:50:19.652612
6faf422f-d7b1-429a-b404-5eaf408b548a,46b54913-54e5-4a06-9fc8-3c10969de57f,58091d28-4f38-4b9f-994e-157b7b5341ed,68.45,Itaque soluta modi laboriosam vero est asperiores atque.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
4829ba0a-45b1-4064-8521-06f17e763435,46b54913-54e5-4a06-9fc8-3c10969de57f,6ddf9175-aa9d-43fd-b4bb-4d4200630847,68.29,Eos nobis praesentium beatae id.,2025-06-01T00:43:19.652612,2025-06-01T00:43:19.652612
88f49963-cf6f-4607-8152-b6cca3b6cc17,b887f29b-1392-4c23-92bc-60f9f768b283,8b995953-c790-43db-a64d-218fa19e7569,5.5,Repudiandae impedit ut quibusdam corporis.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
f26e40fc-0402-49dc-a81e-7a934ead8e06,b887f29b-1392-4c23-92bc-60f9f768b283,f11ef154-5bf0-45a6-8621-6f2ffac1786a,46.12,Architecto natus totam ut molestiae repellendus iusto.,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
12a74a69-2da8-4161-889d-e65eb0069666,bf8778ac-5b32-4098-9cad-106ce1d8f0fd,2595af82-f94d-4080-951b-c131cbc79a9f,67.88,Corrupti quisquam temporibus placeat architecto.,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
f0a4edbc-fc2e-485a-a787-fb055840adb0,bf8778ac-5b32-4098-9cad-106ce1d8f0fd,bdfbb157-d6f8-4773-8d96-a6f42c81f4fe,20.23,Nesciunt voluptate necessitatibus eligendi accusamus aliquid vel.,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
e1d66d5c-dfc2-4c36-9f41-f83a730b09fe,07c191e3-4312-4357-8b83-002f246abdc6,a5c4f83e-85c8-435d-9843-bc79e44872de,99.65,Voluptatem praesentium nihil omnis laborum fuga quia.,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
ee78b97c-ce5f-4199-b8d5-ca4c71bb8d23,07c191e3-4312-4357-8b83-002f246abdc6,e24d9fa4-a2ae-4cd5-bbd2-5ce187693876,57.04,Ipsum eaque autem quos.,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
9198f601-c9e9-4b74-8858-aeb51b8c25cf,bf75eafa-2b5f-40e7-96e2-fa5e5364bb61,6929c224-db5f-4ff9-a769-7c1b9ddfd342,57.08,Recusandae quidem deleniti sint adipisci pariatur.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
31bc959c-f6f2-4bd0-b4e1-c9fc951af568,bf75eafa-2b5f-40e7-96e2-fa5e5364bb61,17e523d4-7e34-4a6f-99a7-8b1ccbb2f765,66.4,Provident dolor iure necessitatibus voluptatum incidunt.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
1de54aa3-2fb9-43a7-b7f9-9c400123885b,bf75eafa-2b5f-40e7-96e2-fa5e5364bb61,81e8332d-10f9-481d-ba1b-895502f352b8,72.88,Eaque nesciunt nam possimus odit.,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
8df80b68-e06e-489e-97e2-27256ce71c7b,3339b818-caf5-46e4-8746-7023b2ec77e7,620a5fb5-d62c-4da0-85c2-ccd6c1270d43,52.49,Porro placeat accusantium repellendus sint esse tempore.,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
98f41087-49ed-44a6-9a5e-a5ca831ec192,3339b818-caf5-46e4-8746-7023b2ec77e7,4975e59c-579a-401f-8368-7936905839f4,44.44,Illum molestiae eos labore accusamus nostrum.,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
53df877e-6d8c-4288-801f-27a8e5728b52,6c9c006a-9438-452e-abcc-208f05e0b9f0,0562d3ba-9183-44b9-b5b7-e4adb5842cfd,20.34,Illo omnis voluptas commodi.,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
562bbc3e-7f35-4755-b762-c7286ea03cb5,6c9c006a-9438-452e-abcc-208f05e0b9f0,add924f5-3c8e-496d-92b8-992f3d1c51b1,52.23,Eum quia ut officiis impedit.,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
4a545100-725f-40c1-b829-b6a4992c2400,6d4b4589-43ea-42e5-8b9a-d828668b924b,59388458-7561-4ab4-8efb-bbc4c76cf292,16.27,Dolore error minima quasi soluta pariatur.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
d9bd19c2-e9c1-44c2-9111-ff5534ae0cd2,6d4b4589-43ea-42e5-8b9a-d828668b924b,57862a8d-052d-4fbf-98be-5692639de08d,85.42,Magni neque ab ab id.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
4330f1fd-c9f0-495e-9635-8dc5d1645a4c,6d4b4589-43ea-42e5-8b9a-d828668b924b,ac401e54-838c-42dd-86ac-4d21e2e27f96,3.61,Commodi nulla iure ea itaque iure.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
fa09f4e0-5be9-4c17-aca8-e57082f3695b,2be0839c-8f79-47b5-b639-2633c319fe09,e3887e12-2d75-4ce0-b19f-6f32b688d30a,80.88,Quasi doloribus quos hic consectetur quam.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
3bb88b9e-2685-45eb-904b-8594c56764e6,2be0839c-8f79-47b5-b639-2633c319fe09,16094887-67c2-4a7b-8b63-e66ad8eb1f75,16.81,Excepturi nobis sint illum in.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
b5df6a77-f2b8-4807-8356-85a054ec917b,2be0839c-8f79-47b5-b639-2633c319fe09,be21b801-a358-494b-9be0-50e2e925320b,55.56,Temporibus perferendis repudiandae enim nulla.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
b5da342a-ce59-405a-b370-1e3a9913bdea,2be0839c-8f79-47b5-b639-2633c319fe09,3f40ff25-60fe-4835-a136-127f0802a48d,23.75,Adipisci dicta beatae esse labore ipsum.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
c291dbe9-2ec8-469b-a925-96567a294419,26b3c029-03d8-4c4a-91ec-e5e0d1ff9968,9a9da24a-9856-462a-b384-2a94f0e3c798,3.42,Corporis maiores repellendus nihil veniam totam aspernatur.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
5b6f6e98-a517-4e14-9a6e-0b8534e36ad5,26b3c029-03d8-4c4a-91ec-e5e0d1ff9968,efa39c6e-7680-4f12-949e-6d4d52d17fe3,8.61,Possimus itaque quidem totam eius nisi ut.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
50c9c2e5-d681-49c5-b102-86fb4f89ba54,26b3c029-03d8-4c4a-91ec-e5e0d1ff9968,ac65f0d7-6eba-463c-939e-be80571a3000,10.14,Facilis exercitationem earum quia suscipit velit.,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
53e32056-cb47-480d-bf49-531eeac9a550,706e566a-82f3-41bb-8030-bba63dfa87cb,e3887e12-2d75-4ce0-b19f-6f32b688d30a,32.32,Iste modi optio culpa dignissimos.,2025-06-01T01:05:19.652612,2025-06-01T01:05:19.652612
21dd59b0-2e1c-49e9-a69f-3927bab17212,706e566a-82f3-41bb-8030-bba63dfa87cb,104d91ca-7500-46ef-8a22-351d46eb0693,77.47,Ad esse aperiam corporis.,2025-06-01T01:05:19.652612,2025-06-01T01:05:19.652612
aba70c62-019a-471e-9e43-1e01da14dd09,438a7dc5-af27-49a9-8ad1-9dbee1377bd6,9ff4335b-98fa-4de1-b643-456a7d95a5e9,44.81,Adipisci fugiat aspernatur doloribus rem qui illo.,2025-06-01T00:54:19.652612,2025-06-01T00:54:19.652612
03d7bb85-6bf0-4458-96d5-c56e0fc02763,438a7dc5-af27-49a9-8ad1-9dbee1377bd6,a168bbc3-2412-482b-bf5d-5f3107f4788d,68.79,Ipsa voluptatem vel doloremque quia.,2025-06-01T00:54:19.652612,2025-06-01T00:54:19.652612
25507057-3cad-442d-b670-9a552ec76195,2ca093c1-25b5-4b10-bb90-faea37f1936b,579c936a-4d53-4236-b895-ff496b8bc1ff,13.15,Numquam quaerat fugit doloremque.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
78b580de-1e3a-4aea-bbd1-1172514bec16,2ca093c1-25b5-4b10-bb90-faea37f1936b,2cad7885-058f-47a1-bfad-42aa65da4cad,66.82,Voluptates excepturi ipsam corporis itaque placeat.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
46225b30-2df9-4621-a16c-84daae88b550,2ca093c1-25b5-4b10-bb90-faea37f1936b,037bb5ec-cba3-4604-b761-c5fbf30949cb,52.93,Ex odio ex iste inventore.,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
b0b8c8f3-0a22-4722-8c13-f8a69947a289,bc6c2c48-a866-44d6-a29a-6c5c19893f8a,1e9520fb-19d2-4610-bd4b-0397fd6f2ae9,3.86,Deleniti quod sequi explicabo accusantium repellendus aspernatur.,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
e3cc90ee-de20-4bb8-951e-04e56142c590,bc6c2c48-a866-44d6-a29a-6c5c19893f8a,0df03f83-2e3d-4a00-8fb0-de7adbc3d608,21.43,Fuga sint recusandae ipsum ipsum tenetur.,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
1ca668c1-80d6-40ce-acdb-3985bee59308,bc6c2c48-a866-44d6-a29a-6c5c19893f8a,d600be27-1aae-4d26-b8ab-f67cb986ff94,39.79,Similique impedit inventore perferendis reiciendis.,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
3a3d3a87-20fb-45fc-a1c6-32028a19bc62,bc6c2c48-a866-44d6-a29a-6c5c19893f8a,63775e18-d22f-4cec-b04f-8632f5a4b92e,39.85,Accusantium architecto tempora alias est.,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
74e9d70c-88e0-4766-ad65-e3a0563ecc42,b460c817-b9bf-4748-977a-45405f40b680,6c4bdfca-1555-4953-9759-aaf15dc87ea5,13.8,A qui modi tenetur.,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
280aa488-58e6-4899-9d8a-32e95be984e9,b460c817-b9bf-4748-977a-45405f40b680,43ef2f94-b074-455d-91bd-260aed20a38b,92.18,Nihil voluptatem voluptatum.,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
b365caa0-427d-4b78-ab4a-9ae449ae537f,b460c817-b9bf-4748-977a-45405f40b680,3ec594bc-b59f-4398-a1b2-a80c7a808bab,79.71,Accusamus eius omnis praesentium totam harum aspernatur.,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
0495ac8d-5d02-4a73-acd6-1933e8948066,b460c817-b9bf-4748-977a-45405f40b680,8434cf48-b7d7-4e89-952e-e58f7fb23eb2,81.94,Incidunt cum alias culpa cumque.,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
b8b99026-132b-4c6a-9e09-9cfc38af11c5,40833c5d-676a-44f0-b617-0bfcf2437f7b,bb4ffc3e-0ca9-46a3-b834-489b523fd5f5,55.51,Officia voluptates optio.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
fa475909-faad-4d5e-a466-b4c28e9feb11,40833c5d-676a-44f0-b617-0bfcf2437f7b,938dabf8-1486-40ec-b1bf-d763d7ecaf84,39.09,Nisi repellendus amet pariatur totam.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
dfb0c21e-76e8-43ff-87fd-e7b427f18c0f,40833c5d-676a-44f0-b617-0bfcf2437f7b,74223890-c105-47c1-8421-21ca2abf218d,44.34,Optio tempora officiis ipsum assumenda.,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
5584496e-62b8-462e-a23e-eceb446bd141,202632da-72e0-4581-a1b4-5b80c501a4c1,4c352692-893f-4624-ada8-cb055e535353,45.94,Ex laboriosam consequuntur ipsam iure velit.,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
e8536d1e-b1a2-426a-af51-7b9865eba05d,202632da-72e0-4581-a1b4-5b80c501a4c1,cf08b4a9-939b-4f8f-9687-b37e95c16106,72.95,Maiores cumque eos est iure dolore nihil.,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
40d96f7f-39d3-49de-b26c-9eb4f78672ae,202632da-72e0-4581-a1b4-5b80c501a4c1,508ce3ee-a2d1-4c71-a8ba-df8ca553f953,85.26,Soluta nemo totam placeat distinctio aliquid odit similique.,2025-06-01T00:58:19.652612,2025-06-01T00:58:19.652612
