id_tramo_ruta,id_origen,id_destino,nombre_ruta,recorrido_km,distancia_km,tiempo_estimado,ruta_planificada,estado_ruta,fecha_creacion,fecha_actualizacion
afd3b4d2-bab7-43dd-b663-278416d7f8c3,559a0ff4-c742-4d79-8f92-1c9f5543bda8,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru",42.29,0.26,0:59:17,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.976945,-12.216935),(-76.979326,-12.21742),(-76.996765,-12.199807),(-76.996437,-12.200432),(-77.008949,-12.212467),(-77.011768,-12.211305),(-77.01327,-12.213325),(-77.013645,-12.21394)}",True,2025-06-05T00:08:43.461032,2025-06-05T00:08:43.461032
3b722a6e-c469-455a-bd51-1787fd741ff5,559a0ff4-c742-4d79-8f92-1c9f5543bda8,8be64eea-d053-4641-9522-d4a03129732c,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru",50.35,0.32,1:24:23,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-77.010557,-12.035238),(-77.044622,-12.036969),(-77.081456,-12.036529),(-77.099088,-12.04017),(-77.105686,-12.022408),(-77.118039,-12.000153),(-77.124712,-11.997389),(-77.125456,-11.996525),(-77.126504,-11.876707),(-77.130667,-11.877745),(-77.139102,-11.871806),(-77.145282,-11.864592),(-77.144871,-11.858597),(-77.144715,-11.858352),(-77.147101,-11.856411)}",True,2025-06-05T00:08:43.652636,2025-06-05T00:08:43.652636
b1817496-a295-4d46-bea8-fad6ee5cdfda,559a0ff4-c742-4d79-8f92-1c9f5543bda8,9fda846e-5971-4281-a160-e1a20e91b452,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru",25.65,0.15,1:05:48,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.892649,-12.014492),(-76.891942,-12.011548),(-76.902107,-12.013176),(-76.928369,-11.997145),(-76.941544,-11.981465),(-76.942473,-11.979444),(-76.953544,-11.939891),(-76.96698,-11.930583),(-76.960128,-11.920627),(-76.968702,-11.914786),(-76.963122,-11.906652),(-76.96529,-11.905128),(-76.965566,-11.904625),(-76.960207,-11.896789),(-76.961416,-11.895899),(-76.962004,-11.896634)}",True,2025-06-05T00:08:44.128667,2025-06-05T00:08:44.128667
9dc9fe40-40df-4a37-b145-199448a8d518,559a0ff4-c742-4d79-8f92-1c9f5543bda8,aa68eac3-454c-4047-b9a5-dae853648b92,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru",39.39,0.23,1:07:45,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-76.980986,-12.083633),(-76.984462,-12.084957),(-77.019688,-12.090286),(-77.02158,-12.090485),(-77.023137,-12.090735),(-77.024402,-12.124838),(-77.024326,-12.127133),(-77.023447,-12.133968),(-77.025133,-12.135989),(-77.026559,-12.137618),(-77.02675,-12.141838),(-77.027536,-12.165506),(-77.027987,-12.165757),(-77.033547,-12.167164),(-77.036331,-12.169592),(-77.034625,-12.171577),(-77.031088,-12.174112),(-77.030293,-12.172847),(-77.024554,-12.184167)}",True,2025-06-05T00:08:44.299396,2025-06-05T00:08:44.299396
518c12df-2afd-4f02-a497-4195114de61c,559a0ff4-c742-4d79-8f92-1c9f5543bda8,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 12 - 55WM+3C San Antonio, Peru",144.3,0.22,5:23:09,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.06793,-11.965097),(-77.065656,-11.962182),(-77.062954,-11.961831),(-77.02105,-11.870352),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.794302,-11.672567),(-76.728743,-11.655346),(-76.68203,-11.695426),(-76.676049,-11.710751),(-76.716757,-11.760937),(-76.720138,-11.75843),(-76.740274,-11.760988),(-76.799003,-11.795513)}",True,2025-06-05T00:08:44.487039,2025-06-05T00:08:44.487039
82c71d99-e903-47e6-9a05-b4db2f972268,559a0ff4-c742-4d79-8f92-1c9f5543bda8,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 14 - 7VJJ+8X Ancón, Peru",61.78,0.38,1:33:07,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.073778,-11.915619),(-77.069191,-11.873508),(-77.072759,-11.867166),(-77.10267,-11.842144),(-77.158084,-11.781231),(-77.130199,-11.73085),(-77.129776,-11.730407),(-77.130211,-11.729012),(-77.128878,-11.727744),(-77.127021,-11.725903)}",True,2025-06-05T00:08:44.825688,2025-06-05T00:08:44.825688
82df909f-b738-4a77-a6e9-5869a33bf832,559a0ff4-c742-4d79-8f92-1c9f5543bda8,64b21638-2d9c-4a79-b060-a1a52c56ec42,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 17 - G5WF+7P Pucusana, Peru",83.75,0.44,1:38:45,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.752355,-12.462054),(-76.75231,-12.464491),(-76.772968,-12.482434),(-76.788965,-12.493429),(-76.794443,-12.489098),(-76.79541,-12.485765),(-76.797054,-12.485379),(-76.796805,-12.484405),(-76.797486,-12.482635),(-76.79723,-12.482445),(-76.797506,-12.481799),(-76.797788,-12.481967),(-76.798069,-12.481382),(-76.798542,-12.481612),(-76.798744,-12.481126),(-76.799519,-12.481333),(-76.800605,-12.480148)}",True,2025-06-05T00:08:45.294879,2025-06-05T00:08:45.294879
74297ca1-622b-4872-8307-752eb350ece5,559a0ff4-c742-4d79-8f92-1c9f5543bda8,b11b32f1-6bee-4c28-83b3-58db8012dda4,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 18 - La Capitana 20, Lima 15461, Peru",6.04,0.05,0:16:08,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.892649,-12.014492),(-76.891942,-12.011548),(-76.902107,-12.013176),(-76.905304,-12.009783),(-76.912365,-12.001702),(-76.912811,-12.002488),(-76.91319,-12.00232)}",True,2025-06-05T00:08:45.454304,2025-06-05T00:08:45.454304
850d3e63-5fb8-45ca-8a9f-043d448f957f,559a0ff4-c742-4d79-8f92-1c9f5543bda8,0f66fafe-cfb4-46e9-ae56-3d3114d7e4ef,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 19 - 4W8W+3FR YUS.CT Park, Carabayllo 15121, Peru",39.69,0.22,1:08:16,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.893588,-12.01542),(-76.988004,-12.031726),(-76.988212,-12.031794),(-77.056148,-12.031279),(-77.056154,-12.031144),(-77.057476,-12.028709),(-77.060025,-12.012936),(-77.060431,-12.012585),(-77.060537,-12.011657),(-77.060606,-12.010621),(-77.060891,-12.008925),(-77.060887,-12.008797),(-77.061653,-12.004596),(-77.063054,-11.995492),(-77.063228,-11.995197),(-77.073778,-11.915619),(-77.067682,-11.902892),(-77.06737,-11.902308),(-77.067427,-11.901208),(-77.05504,-11.882505),(-77.055,-11.883089),(-77.054537,-11.883534),(-77.054035,-11.88393),(-77.053977,-11.884767)}",True,2025-06-05T00:08:45.628039,2025-06-05T00:08:45.628039
07e75ed9-068b-4776-aba4-7cb300886be3,559a0ff4-c742-4d79-8f92-1c9f5543bda8,da8c4d90-e4e5-4630-85e1-e36d55b81018,"Ruta Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru - Cliente Conectado 20 - V5XF+73 Cieneguilla, Peru",31.57,0.1,1:10:08,"{(-76.872108,-12.01316),(-76.876407,-12.014122),(-76.877081,-12.011884),(-76.884577,-12.014309),(-76.923986,-12.02882),(-76.935156,-12.041885),(-76.933845,-12.044093),(-76.935054,-12.044963),(-76.939853,-12.064221),(-76.935587,-12.075566),(-76.93501,-12.075923),(-76.868337,-12.086301),(-76.814098,-12.118546),(-76.833907,-12.103205),(-76.832836,-12.102533),(-76.829717,-12.099695)}",True,2025-06-05T00:08:45.795835,2025-06-05T00:08:45.795835
d1cac4ed-d4d5-4e6e-b6aa-1a0e84b5fe3c,9fda846e-5971-4281-a160-e1a20e91b452,ecf7af2d-adc1-4d74-b30d-72e126939c81,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Terminal 1 - P5F2+CCF, Lurín 15823, Peru",81.26,0.4,2:03:16,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.045152,-11.916417),(-77.047821,-11.927879),(-77.052177,-11.925727),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.84835,-12.300407),(-76.845119,-12.302262),(-76.852294,-12.294791),(-76.849285,-12.276377)}",True,2025-06-05T00:08:51.894794,2025-06-05T00:08:51.894794
ee39e106-9b04-4925-a258-8623a31dddbe,9fda846e-5971-4281-a160-e1a20e91b452,5df247f6-73eb-42d6-bbab-11b401498bf0,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 3 - 74J9+MQ Carabayllo, Peru",53.23,0.2,1:37:45,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.028081,-11.913979),(-77.028425,-11.912981),(-77.029132,-11.913159),(-77.029334,-11.912581),(-77.031778,-11.911985),(-77.034116,-11.908664),(-76.870858,-11.695747),(-76.878462,-11.715486)}",True,2025-06-05T00:08:52.238793,2025-06-05T00:08:52.238793
bff56c3b-499e-4146-99e4-a76d40063b0c,9fda846e-5971-4281-a160-e1a20e91b452,3e44dcfc-1a2a-4be7-9ef2-753dd17104bb,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 5 - QXFM+MJ Chorrillos, Peru",66.23,0.33,1:51:41,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.045152,-11.916417),(-77.047821,-11.927879),(-77.052177,-11.925727),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.976945,-12.216935),(-76.979326,-12.21742),(-76.996765,-12.199807),(-76.996437,-12.200432),(-77.008949,-12.212467),(-77.011768,-12.211305),(-77.01327,-12.213325),(-77.013645,-12.21394)}",True,2025-06-05T00:08:52.587741,2025-06-05T00:08:52.587741
67d35b19-0df4-41e3-8c7a-1eda2af0bd33,9fda846e-5971-4281-a160-e1a20e91b452,8be64eea-d053-4641-9522-d4a03129732c,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 6 - 4VV3+94M, Ventanilla 07071, Peru",38.53,0.19,1:24:20,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.056049,-11.910582),(-77.071433,-11.930396),(-77.073778,-11.915619),(-77.069191,-11.873508),(-77.072759,-11.867166),(-77.10267,-11.842144),(-77.110694,-11.83575),(-77.110858,-11.837341),(-77.125589,-11.849365),(-77.126061,-11.849265),(-77.126469,-11.847558),(-77.127264,-11.847813),(-77.136836,-11.849351),(-77.141446,-11.854801),(-77.143333,-11.854561),(-77.144613,-11.854341),(-77.145388,-11.855237),(-77.145741,-11.854961),(-77.14693,-11.856543),(-77.147101,-11.856411)}",True,2025-06-05T00:08:52.775662,2025-06-05T00:08:52.775662
f40d44b3-cb27-4273-b539-0bfde9611c7d,9fda846e-5971-4281-a160-e1a20e91b452,559a0ff4-c742-4d79-8f92-1c9f5543bda8,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 7 - X4PJ+G3Q, Av. Colectora, Ate 15487, Peru",26.05,0.15,1:08:31,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.968702,-11.914786),(-76.960264,-11.920522),(-76.961386,-11.922158),(-76.957745,-11.924788),(-76.963452,-11.933019),(-76.953544,-11.939891),(-76.948108,-11.944235),(-76.942401,-11.944514),(-76.94255,-11.979416),(-76.941667,-11.981499),(-76.928369,-11.997145),(-76.897623,-12.018104),(-76.897554,-12.018262),(-76.895713,-12.018102),(-76.868281,-12.00974),(-76.872108,-12.01316)}",True,2025-06-05T00:08:52.949993,2025-06-05T00:08:52.949993
c363249c-c733-4f4f-a29f-5f2d59585443,9fda846e-5971-4281-a160-e1a20e91b452,aa68eac3-454c-4047-b9a5-dae853648b92,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru",52.55,0.29,1:53:44,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.045152,-11.916417),(-77.047821,-11.927879),(-77.052177,-11.925727),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-77.047093,-12.035808),(-77.046033,-12.03639),(-77.043676,-12.037851),(-77.042127,-12.055391),(-77.043685,-12.055524),(-77.04386,-12.056398),(-77.036867,-12.05582),(-77.036346,-12.057374),(-77.024402,-12.124838),(-77.024326,-12.127133),(-77.023447,-12.133968),(-77.025133,-12.135989),(-77.026559,-12.137618),(-77.02675,-12.141838),(-77.027536,-12.165506),(-77.027987,-12.165757),(-77.033547,-12.167164),(-77.036331,-12.169592),(-77.034625,-12.171577),(-77.031088,-12.174112),(-77.030293,-12.172847),(-77.024554,-12.184167)}",True,2025-06-05T00:08:53.461994,2025-06-05T00:08:53.461994
be949d69-5c19-448b-a9ec-9a615464d4fb,9fda846e-5971-4281-a160-e1a20e91b452,e0ce8946-f0f9-4ac8-b6ce-9d65b0a06a29,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 12 - 55WM+3C San Antonio, Peru",121.09,0.17,4:53:46,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.028081,-11.913979),(-77.028425,-11.912981),(-77.029132,-11.913159),(-77.029334,-11.912581),(-77.031778,-11.911985),(-77.034116,-11.908664),(-76.794302,-11.672567),(-76.728743,-11.655346),(-76.68203,-11.695426),(-76.676049,-11.710751),(-76.716757,-11.760937),(-76.720138,-11.75843),(-76.740274,-11.760988),(-76.799003,-11.795513)}",True,2025-06-05T00:08:53.652996,2025-06-05T00:08:53.652996
9a4ba32d-f209-4e76-b8fc-b70277370d82,9fda846e-5971-4281-a160-e1a20e91b452,7045a27b-19a6-4d6d-bc9f-c5f93d84e28b,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 14 - 7VJJ+8X Ancón, Peru",48.2,0.24,1:28:35,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.056049,-11.910582),(-77.071433,-11.930396),(-77.073778,-11.915619),(-77.069191,-11.873508),(-77.072759,-11.867166),(-77.10267,-11.842144),(-77.158084,-11.781231),(-77.130199,-11.73085),(-77.129776,-11.730407),(-77.130211,-11.729012),(-77.128878,-11.727744),(-77.127021,-11.725903)}",True,2025-06-05T00:08:53.987995,2025-06-05T00:08:53.987995
47c226d2-1a1a-47ba-9567-1f681bcf7457,9fda846e-5971-4281-a160-e1a20e91b452,64b21638-2d9c-4a79-b060-a1a52c56ec42,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 17 - G5WF+7P Pucusana, Peru",107.69,0.57,2:31:09,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.045152,-11.916417),(-77.047821,-11.927879),(-77.052177,-11.925727),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.982285,-12.085444),(-76.979444,-12.102223),(-76.977378,-12.128775),(-76.977075,-12.177792),(-76.9736,-12.188745),(-76.752355,-12.462054),(-76.75231,-12.464491),(-76.772968,-12.482434),(-76.788965,-12.493429),(-76.794443,-12.489098),(-76.79541,-12.485765),(-76.797054,-12.485379),(-76.796805,-12.484405),(-76.797486,-12.482635),(-76.79723,-12.482445),(-76.797506,-12.481799),(-76.797788,-12.481967),(-76.798069,-12.481382),(-76.798542,-12.481612),(-76.798744,-12.481126),(-76.799519,-12.481333),(-76.800605,-12.480148)}",True,2025-06-05T00:08:54.497995,2025-06-05T00:08:54.497995
e60e1630-2c4a-43e4-93ad-8b74706b7fb0,9fda846e-5971-4281-a160-e1a20e91b452,b11b32f1-6bee-4c28-83b3-58db8012dda4,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 18 - La Capitana 20, Lima 15461, Peru",20.22,0.11,0:52:55,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.968702,-11.914786),(-76.960264,-11.920522),(-76.961386,-11.922158),(-76.957745,-11.924788),(-76.963452,-11.933019),(-76.953544,-11.939891),(-76.948108,-11.944235),(-76.942401,-11.944514),(-76.94255,-11.979416),(-76.941667,-11.981499),(-76.928369,-11.997145),(-76.924162,-12.000175),(-76.916955,-11.996854),(-76.912365,-12.001702),(-76.912811,-12.002488),(-76.91319,-12.00232)}",True,2025-06-05T00:08:54.667163,2025-06-05T00:08:54.667163
cfa37aa1-f70c-4a60-a785-b3203132b539,9fda846e-5971-4281-a160-e1a20e91b452,0f66fafe-cfb4-46e9-ae56-3d3114d7e4ef,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 19 - 4W8W+3FR YUS.CT Park, Carabayllo 15121, Peru",25.18,0.09,1:02:40,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.028081,-11.913979),(-77.028425,-11.912981),(-77.029132,-11.913159),(-77.029334,-11.912581),(-77.031778,-11.911985),(-77.034116,-11.908664),(-77.023694,-11.88751),(-77.029889,-11.883894),(-77.026125,-11.877852),(-77.028418,-11.872835),(-77.032256,-11.860319),(-77.036437,-11.862515),(-77.035042,-11.865035),(-77.037113,-11.866078),(-77.035466,-11.867387),(-77.042341,-11.872459),(-77.046999,-11.876083),(-77.055017,-11.882494),(-77.055,-11.883089),(-77.054537,-11.883534),(-77.054035,-11.88393),(-77.053977,-11.884767)}",True,2025-06-05T00:08:54.840489,2025-06-05T00:08:54.840995
7c1700d8-ba4b-4b67-8411-eea6f9bf009b,9fda846e-5971-4281-a160-e1a20e91b452,da8c4d90-e4e5-4630-85e1-e36d55b81018,"Ruta Cliente Conectado 10 - 423Q+957, San Antonio de Chaclla 15449, Peru - Cliente Conectado 20 - V5XF+73 Cieneguilla, Peru",67.84,0.25,2:18:26,"{(-76.962004,-11.896634),(-76.961416,-11.895899),(-76.960207,-11.896789),(-76.965566,-11.904625),(-76.96529,-11.905128),(-76.963122,-11.906652),(-76.966508,-11.911551),(-77.004643,-11.912379),(-77.023993,-11.913068),(-77.023731,-11.914089),(-77.032395,-11.916991),(-77.036589,-11.918785),(-77.037948,-11.9182),(-77.038067,-11.918411),(-77.0411,-11.917205),(-77.045152,-11.916417),(-77.047821,-11.927879),(-77.052177,-11.925727),(-77.062362,-11.961255),(-77.06912,-11.962608),(-77.068571,-11.962004),(-77.049056,-12.03522),(-76.974857,-12.055312),(-76.974896,-12.058095),(-76.974674,-12.058989),(-76.968431,-12.056408),(-76.964912,-12.064875),(-76.944448,-12.057189),(-76.940493,-12.064474),(-76.935587,-12.075566),(-76.93501,-12.075923),(-76.868337,-12.086301),(-76.814098,-12.118546),(-76.833907,-12.103205),(-76.832836,-12.102533),(-76.829717,-12.099695)}",True,2025-06-05T00:08:55.025479,2025-06-05T00:08:55.025479
56c0e389-90b9-44e0-851b-7f34bf11af9a,aa68eac3-454c-4047-b9a5-dae853648b92,ecf7af2d-adc1-4d74-b30d-72e126939c81,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Terminal 1 - P5F2+CCF, Lurín 15823, Peru",31.17,0.2,0:54:20,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027422,-12.171246),(-77.027109,-12.171332),(-77.025462,-12.171407),(-77.023687,-12.171163),(-77.023384,-12.171469),(-77.022596,-12.170761),(-77.007775,-12.184543),(-76.97891,-12.217802),(-76.975977,-12.221214),(-76.84835,-12.300407),(-76.845119,-12.302262),(-76.852294,-12.294791),(-76.849285,-12.276377)}",True,2025-06-05T00:08:55.191863,2025-06-05T00:08:55.191863
45e23c33-cf45-4af9-b88c-d7c7d4521976,aa68eac3-454c-4047-b9a5-dae853648b92,5df247f6-73eb-42d6-bbab-11b401498bf0,"Ruta Cliente Conectado 11 - RX8G+86, Chorrillos 15066, Peru - Cliente Conectado 3 - 74J9+MQ Carabayllo, Peru",74.34,0.49,2:28:33,"{(-77.024554,-12.184167),(-77.030293,-12.172847),(-77.031088,-12.174112),(-77.030733,-12.173969),(-77.029377,-12.172724),(-77.027816,-12.171563),(-77.027627,-12.170825),(-77.027969,-12.170311),(-77.019329,-12.162178),(-77.019517,-12.153959),(-77.019763,-12.151883),(-77.017842,-12.141924),(-77.017812,-12.135849),(-77.035452,-12.060125),(-77.035745,-12.055724),(-77.03533,-12.054165),(-77.036144,-12.053872),(-77.041923,-12.05449),(-77.042298,-12.050067),(-77.043188,-12.040605),(-77.043527,-12.035981),(-77.044173,-12.028346),(-77.051676,-12.016122),(-77.056924,-11.990257),(-77.059411,-11.976612),(-77.05956,-11.97651),(-77.06238,-11.961913),(-77.02105,-11.870352),(-77.015793,-11.864662),(-77.009269,-11.857156),(-77.009156,-11.857208),(-77.004275,-11.858067),(-76.870858,-11.695747),(-76.878462,-11.715486)}",True,2025-06-05T00:08:55.521399,2025-06-05T00:08:55.521399
