id_detalle_orden,id_producto,id_orden_entrega,cantidad,precio_unitario,fecha_creacion,fecha_actualizacion
e1067ffa-c5fd-4dc6-b516-c07ff15b1bd6,dd943ef6-24be-4025-a14f-199030d7f57c,10a0baa3-fbbb-4f1f-9aef-598ba89163d9,46,92.81,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
4c17136b-6394-4426-90ef-49e4943f6d50,bde2f990-37db-4670-831c-e741d8e8250f,10a0baa3-fbbb-4f1f-9aef-598ba89163d9,19,90.06,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
5f4d4dc2-f797-4340-9220-0e4db302492e,6987c3c1-060d-441d-97ed-33765f459963,ee444994-510e-4dc9-81b5-a4085db6faf8,18,16.14,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
dedcfb97-bdb2-423b-ad1c-45bc18d07198,fa90458c-135e-454c-8096-46d37ac7ce7b,ee444994-510e-4dc9-81b5-a4085db6faf8,70,7.29,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
8ae433f1-ebed-4b42-a14a-bd7d6fc54fee,8aa6b887-8c35-45b7-b2a0-170635e4ef28,dd3e662a-7516-4061-b3ff-7b16e53a47a3,92,32.42,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
9cb7abf4-1d4e-4871-8f7a-e690a06ac9e1,53af88de-b49f-4cf6-a381-3c1a6fd0edd8,ae48e638-81bc-4258-8bf4-dff51e10da01,7,69.18,2025-06-01T00:27:19.652612,2025-06-01T00:27:19.652612
296de269-4290-4f50-b05f-519c7158a963,b1b1bae7-2b51-4cc7-ad55-b1c86e41fd23,ae48e638-81bc-4258-8bf4-dff51e10da01,71,55.07,2025-06-01T00:27:19.652612,2025-06-01T00:27:19.652612
dd1cd300-e5fd-4036-ab33-097e59d3846b,ff2638e7-9ee2-4e19-937f-d3099c9ceff4,821eb2ad-ce14-4de3-9ccd-8485795e6149,54,14.91,2025-06-01T00:23:19.652612,2025-06-01T00:23:19.652612
6c3c93d7-34c8-4954-aba8-d3fd7eab9fe0,e2914ab8-26ef-44bc-8441-85b27e60db2c,e4ecefef-31d0-467f-b49e-7289ce8228f4,1,50.7,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
7d2e6979-6d08-4e77-b1bb-6ad5c1058727,ea78ef15-1678-4d1e-8013-f09f1c527f19,e4ecefef-31d0-467f-b49e-7289ce8228f4,97,81.16,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
b1bbcfd6-2699-4397-a418-caa861911f92,5015dfcb-1d2f-473b-9e44-6e690e9db9d3,320285ff-1f3f-46dd-b305-0b84c3b242b6,63,95.25,2025-06-01T01:06:19.652612,2025-06-01T01:06:19.652612
a6e963e6-fe5d-4a04-8cb6-e5f81eafeb18,5015dfcb-1d2f-473b-9e44-6e690e9db9d3,7cff3575-ceea-4660-9014-a437e24c28cf,16,35.3,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
59388458-7561-4ab4-8efb-bbc4c76cf292,158b1b5b-1e88-4777-92ac-eb81106d91f7,ce8518a9-3bbd-4a28-8810-2f6099b60303,54,84.05,2025-06-01T00:28:19.652612,2025-06-01T00:28:19.652612
4e3208b9-6096-43b8-af33-4e3718b20c5f,d130c1e3-bc12-446c-b8fc-e38985adddb2,6f46d97e-3755-4485-81e1-17655fab05a3,99,50.11,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
6cdae73e-eacf-4ffb-ab20-32875ce3fe04,09b16ae6-efc4-4f99-af5e-86b1e6f85944,6f46d97e-3755-4485-81e1-17655fab05a3,63,67.84,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
14e10ef2-935e-4443-ab7e-1b4eaf3afb74,47619803-7c76-40d1-82db-08e13e0265f9,6f46d97e-3755-4485-81e1-17655fab05a3,48,36.39,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
0957677c-a4ba-4894-9726-be8512a0cd01,70f08507-01ac-4e6f-850f-b880be400058,f797bd77-66da-45f6-9836-bd0c80259b45,74,42.24,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
d298cff2-61e0-4180-acdb-bed1d8618c5b,f2c10473-d88e-460a-9943-9cb4a34e0386,f797bd77-66da-45f6-9836-bd0c80259b45,32,18.43,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
2f31019b-c971-4260-92b0-548ea6b2b755,3c231135-7305-4efe-8701-d2f70fd1aa1b,f797bd77-66da-45f6-9836-bd0c80259b45,36,73.62,2025-06-01T00:22:19.652612,2025-06-01T00:22:19.652612
6f07186d-c5c7-4de2-9803-522bf4f8151f,91bd9d1b-f78f-4361-ade9-c9e28e8eb0e0,86bb8fe1-b773-47b3-9a18-4f814e11c4ef,50,61.69,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
93027ee2-e17e-4dd8-9be1-246bfa8d44aa,bde2f990-37db-4670-831c-e741d8e8250f,86bb8fe1-b773-47b3-9a18-4f814e11c4ef,87,79.33,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
147ffff5-24a7-48e8-ab0c-9800ddc2065a,1f62684e-7bdb-41a2-8ffb-74a66582d5b2,86bb8fe1-b773-47b3-9a18-4f814e11c4ef,17,39.14,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
ab38f026-34af-4a54-b94e-58a5ef2b3aec,9652771e-cb41-4397-8caa-8da624d37502,b3307885-8da5-4ad6-9908-c7e5766f7b69,28,72.97,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
4f823811-87f8-4634-8cf1-684ecd8902b3,29185405-03e2-4d3e-8886-ff7bb3359a04,16c519d8-1e25-4849-a9ef-f6eb5400521f,43,61.7,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
19e2bc54-6171-434b-bb0f-8b7e0c2caf3e,6b0fb3aa-8d49-49a8-818d-c7aa6e3e7265,16c519d8-1e25-4849-a9ef-f6eb5400521f,97,91.93,2025-06-01T00:34:19.652612,2025-06-01T00:34:19.652612
1a258de4-edfe-4a25-94db-407a82897787,ee716ab4-270c-4fe0-bf02-3921e85116a8,53ec8bf6-3d35-43b4-b838-85c32e656746,86,10.97,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
6d84f213-bc79-4450-bf7d-5a90e3468bf7,e1d68484-0690-4135-b4f1-60a899d917ee,53ec8bf6-3d35-43b4-b838-85c32e656746,49,77.89,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
f97a742d-d415-460a-b2d9-5ac10f72140a,fa90458c-135e-454c-8096-46d37ac7ce7b,3cb233eb-5e4b-47a8-a89e-d644d1baa1ef,64,52.19,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
736d1286-32e7-4193-a1bd-ec7cee1c76f8,0faa6497-1eab-483b-b158-6c0887c1ec52,69ff6d96-0a1c-46fc-b3ce-f1a63b1bdc14,50,28.24,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
2598486c-b1f5-473e-823f-410e7b6fe495,ae8ca864-7b8e-4e27-af3a-0e7591a8730f,dd9cda52-e9df-4cb3-a3ff-f8f9aa3e3d3c,53,75.57,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
4a77d29a-2bd6-4a7e-8229-25a79d7a8a27,8882e979-a882-4344-a472-1e10692d4c2b,dd9cda52-e9df-4cb3-a3ff-f8f9aa3e3d3c,19,62.84,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
ee543c14-74dd-44e0-8fa2-fed0bf43da18,47530790-ff43-4949-8eb5-0d309eb6cf87,da857116-5bac-4861-a0cc-5cf4521a7233,34,52.47,2025-06-01T01:05:19.652612,2025-06-01T01:05:19.652612
684478fc-36f2-4f4b-8d82-48fa5d650300,e9f6c9d0-793f-4936-a42b-166ac15c4b32,9d9c1aa8-1f94-4d88-8b95-7511e27cf035,2,67.19,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
1095bae1-51f6-4ae4-9e49-3798885cd625,99624ac1-9da0-4619-a5ae-99c97eeeb95c,9d9c1aa8-1f94-4d88-8b95-7511e27cf035,58,85.58,2025-06-01T00:36:19.652612,2025-06-01T00:36:19.652612
cd273ca6-7437-4b5e-b178-3b6fe4470928,7be6c3da-4618-413b-a36e-61d089800126,ea9171f0-89e7-43a4-b7dd-7e7949892dec,79,66.47,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
9ac8ec3c-9198-468f-be41-b36d95984325,86a0f770-672f-4bbf-acf4-c3501b41bd92,692bc6cb-7ab2-4d28-a8de-5b2448c682cb,68,40.35,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
5d4a7a39-d77d-4d52-8a12-96ab3743f7af,966dfff1-2ee1-432b-a5da-d538516de5d1,692bc6cb-7ab2-4d28-a8de-5b2448c682cb,31,46.9,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
e9b4e0d8-626e-46d2-99d6-613881bf7c22,b5a0bec6-914b-4e3f-8312-bedfbc68b5f8,263bb45c-05c8-4cb0-8f6c-d6d9399811fd,68,55.3,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
ab14b859-e456-481c-a83e-7efd9e50660b,2e7c6ec6-ddcb-4cde-a8fd-062fc1aaa58e,f45c6a25-2f23-4d3f-bc89-6482a6a4edcb,75,10.96,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
7fb140ab-87c4-4826-9415-f4255b8e8de0,a1e204cd-269a-49e7-be77-fc9d264908ec,f45c6a25-2f23-4d3f-bc89-6482a6a4edcb,58,78.69,2025-06-01T00:53:19.652612,2025-06-01T00:53:19.652612
2734cd6c-27eb-42f5-a972-bb4c8af22124,bb3c8e67-57a1-4423-add9-9a98e476ce1c,bd685515-77e1-4318-8d23-d70f98f385fb,20,61.95,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
8b995953-c790-43db-a64d-218fa19e7569,7727dccc-93f4-4fc6-8a12-22fd74f6b7a3,bd685515-77e1-4318-8d23-d70f98f385fb,31,55.29,2025-06-01T00:49:19.652612,2025-06-01T00:49:19.652612
bb4ffc3e-0ca9-46a3-b834-489b523fd5f5,cd9b132c-3c53-4c5c-a3f2-472f83725e84,0b629fcd-bb13-4173-9e8a-1197a8ef8c84,36,16.2,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
0aa6e8eb-0221-4340-a9d9-a9aeb8ad796f,52ddc798-bdc7-44e0-86dc-6048d8c9e95d,0b629fcd-bb13-4173-9e8a-1197a8ef8c84,51,32.17,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
add15406-3f54-4443-9993-df51e68096ef,a965a0ca-cdf5-482b-bbf5-ecaec22c8dbe,0b629fcd-bb13-4173-9e8a-1197a8ef8c84,38,74.02,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
41dc6b68-0602-48b6-9004-d17bcf682e2a,1f4733d2-ad20-4ee4-a5ce-43da62e22022,829e5c1f-80d5-42a4-9666-7b02abab4c86,77,81.17,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
4391e6da-a98c-412e-8322-336008df5dca,412823b0-3f89-4961-91ef-5d5152ac5a38,829e5c1f-80d5-42a4-9666-7b02abab4c86,46,37.73,2025-06-01T00:44:19.652612,2025-06-01T00:44:19.652612
aa7db4fd-0e75-487f-a5a7-a73cbb1728ef,8dfd9690-375e-4e23-b5cc-35a488a95c57,cbf9e63f-0864-4a00-bc35-49d96d7c1425,18,6.05,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
2cad7885-058f-47a1-bfad-42aa65da4cad,265b8b13-12a5-492e-944c-e1b98f2c7c41,cbf9e63f-0864-4a00-bc35-49d96d7c1425,100,14.0,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
104d91ca-7500-46ef-8a22-351d46eb0693,6fd616d7-ec04-48da-b754-b0b16f53e15a,4b94e466-9270-4b79-90d5-e4605531a94c,86,20.57,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
43163288-e29f-4010-b0ae-dcbbec2feada,4b2e3235-3948-4eeb-a09e-c6876df8d11a,4b94e466-9270-4b79-90d5-e4605531a94c,5,75.71,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
22004f1f-813a-41c4-9adf-c3dc426a20d1,f1e06086-30a6-4cb4-baf6-c0cd4f2bf794,4b94e466-9270-4b79-90d5-e4605531a94c,1,93.87,2025-06-01T00:56:19.652612,2025-06-01T00:56:19.652612
5b922199-93f0-4551-99e3-83cecaa1fd63,9f02c9f8-7b17-4386-bfce-db64b9f7d2cb,897bb092-ad20-499c-af2e-73859e417ba4,36,58.88,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
4057886a-2085-4e27-a7b8-c226211d389e,0791a54f-1d70-46eb-9826-4209313c19aa,897bb092-ad20-499c-af2e-73859e417ba4,93,8.64,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
ae50d92d-1ca4-441d-b875-5e7a72395bea,ff5e60de-45f9-4926-9074-2fa20c08f974,897bb092-ad20-499c-af2e-73859e417ba4,20,96.53,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
d600be27-1aae-4d26-b8ab-f67cb986ff94,d8e3dff1-49fe-4f7a-8fc0-a73d8f2824a1,5df62fb8-bf84-4920-99b0-a4889536d01b,37,94.95,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
5903f20b-52c6-402d-9179-d97eb2624f2d,eb5aefdf-cc00-435d-b54e-51521da87782,5df62fb8-bf84-4920-99b0-a4889536d01b,3,36.03,2025-06-01T00:33:19.652612,2025-06-01T00:33:19.652612
63775e18-d22f-4cec-b04f-8632f5a4b92e,16992232-a56b-4f04-a1a5-fb144a6ff767,d607879f-2b4b-4d2c-b391-1614a0b2fe18,2,44.52,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
995fc8af-8cba-4e26-8fd8-ef7b8d5a06b5,603e5dd1-e389-41da-8c6f-cb381798be34,4663a0b2-c0c5-4c0b-a905-34f1a12772a6,80,46.26,2025-06-01T00:55:19.652612,2025-06-01T00:55:19.652612
2f58118a-07cf-4930-b105-c6fa668ba57c,9dab530d-e60d-468d-b845-109a2cc0d42a,6f6c9644-acd8-4014-b980-57aa560ad05e,75,96.39,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
3e2cecdd-28b3-4fec-b381-c88de70f182b,667ea7b3-874b-4ef8-83e3-e7c8498acf00,6f6c9644-acd8-4014-b980-57aa560ad05e,58,7.46,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
6609af0e-510a-4cf7-821b-d2223cac9f9f,2e6dc8e6-76e4-4d80-be9e-19e8f85d3f47,3d008def-0a96-49af-b21a-19cd2d8e741b,37,68.1,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
1dde93e1-4d86-45bd-91e5-f477ce48d5e0,16992232-a56b-4f04-a1a5-fb144a6ff767,3d008def-0a96-49af-b21a-19cd2d8e741b,62,50.85,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
303b48b1-821a-4c3a-9ba6-3ac37e2b623d,dfff4a7e-9ecd-436b-b77b-56a00bfe3241,1346203f-7401-444e-97e7-798dfc846fc0,92,33.44,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
ec945f88-837c-4e3e-8421-9fa2ad1e99d5,ee716ab4-270c-4fe0-bf02-3921e85116a8,1346203f-7401-444e-97e7-798dfc846fc0,57,50.16,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
d06ac7e1-a361-4045-a250-7053ac44efdf,c334eedb-0911-4e5f-b0e0-bf56e70c7e9a,1346203f-7401-444e-97e7-798dfc846fc0,97,9.87,2025-06-01T00:57:19.652612,2025-06-01T00:57:19.652612
f9092414-dd54-444b-9357-5434513269cd,eca9caee-659d-4210-b542-7a920cdc5b34,edab1548-6c4c-4410-88a6-e53338e6f120,27,25.35,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
ffa04cb2-bdda-4706-bf3e-ddc14cc1ce72,16992232-a56b-4f04-a1a5-fb144a6ff767,edab1548-6c4c-4410-88a6-e53338e6f120,96,5.37,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
0d253b78-68d5-4f59-9fe1-153f583c2e00,45a06bd5-c906-4144-95ee-414738c303b7,edab1548-6c4c-4410-88a6-e53338e6f120,13,87.64,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
5da1e61f-9882-421c-aec6-8b58a3d04249,1a7edc79-b437-490e-89da-09b34d0e317a,2d00b7bb-181e-4e70-b1f9-9188f118eebe,29,26.29,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
6bcdc011-7fc4-4160-8d6d-9ff779993e66,2bb44804-d0b5-4ac2-b943-e1359acd0c33,2d00b7bb-181e-4e70-b1f9-9188f118eebe,39,89.59,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
de87a3d8-1de1-4eb7-95be-a61eaef2d04b,2fa06b4f-73db-41b5-a7ae-15ea2c1d4cf6,b414641c-4bae-44a5-bb24-33cb59c85bde,11,88.15,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
804a8bbf-1ee3-4965-a750-fd31f457a0c8,27966516-13cf-4e46-9132-75d350b94842,b414641c-4bae-44a5-bb24-33cb59c85bde,1,91.29,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
32c61cc5-75bf-4370-8e09-dc5b6f2b07c4,f8282a6f-3d8c-4317-8c52-2318237ffbdf,b414641c-4bae-44a5-bb24-33cb59c85bde,70,19.68,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
a2c57115-03e0-4168-80c6-8a5d10048280,bb3c8e67-57a1-4423-add9-9a98e476ce1c,4b2ad6bc-5d5b-4d8c-8810-537896d6274b,30,82.05,2025-06-01T00:52:19.652612,2025-06-01T00:52:19.652612
2a678222-4982-43bd-91db-89ac51460fe9,a1b20087-f213-466a-91c2-2128493f3fe8,ab5bf799-ccd1-4c35-85cd-bbef4f25f4ac,15,82.66,2025-06-01T01:00:19.652612,2025-06-01T01:00:19.652612
eca58906-1169-470d-bda6-14e8b32acc46,8a190958-9c23-46e5-bfec-30d45e0af885,adbbc525-2ad2-4ad7-a8e0-68dbf451a83e,77,31.55,2025-06-01T00:46:19.652612,2025-06-01T00:46:19.652612
769b612a-1218-47a8-b542-90f6fbc89f82,412823b0-3f89-4961-91ef-5d5152ac5a38,ca8b7c07-5fe4-42e8-b176-4aca17b2c228,50,92.93,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
38864202-7a25-4968-8fc8-8a22652a032f,dd11ab85-f565-4be0-91eb-5d8c09daa082,ca8b7c07-5fe4-42e8-b176-4aca17b2c228,73,88.19,2025-06-01T00:29:19.652612,2025-06-01T00:29:19.652612
242fa3c2-ed0f-4492-a32c-1a25e052a702,d343ca4b-5f1f-4eae-9337-37abcd839c76,b04cdfb8-0e2e-43ee-99f2-6c90bd6572a4,82,50.81,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
c0273693-2c34-4a06-b629-e3608bbc86d3,f8282a6f-3d8c-4317-8c52-2318237ffbdf,b04cdfb8-0e2e-43ee-99f2-6c90bd6572a4,66,91.78,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
146bbf9a-cec2-4e17-9424-8c0696486528,3d7e5325-a561-43ce-8999-8269a1e5bfe3,9c737548-3779-4119-a14f-f19b8dc0e199,84,41.3,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
ca58b006-c37c-4086-abff-31781662f666,6987c3c1-060d-441d-97ed-33765f459963,9c737548-3779-4119-a14f-f19b8dc0e199,37,80.47,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
1bcc098e-6e9d-49d6-a5d2-78064f1c0f31,9d791a41-8de6-4b7a-959e-a854d48eae0b,9c737548-3779-4119-a14f-f19b8dc0e199,30,39.54,2025-06-01T00:51:19.652612,2025-06-01T00:51:19.652612
4128c260-38c7-426f-949c-d42e0c18449b,99624ac1-9da0-4619-a5ae-99c97eeeb95c,6bf20caa-dfb8-4211-8432-c55baaa230e5,29,86.8,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
508ce3ee-a2d1-4c71-a8ba-df8ca553f953,189b0547-6efe-4660-9469-b91c73f2a8e7,64dda182-6896-4d37-bd0c-1c38097cb917,26,62.06,2025-06-01T00:54:19.652612,2025-06-01T00:54:19.652612
6c4bdfca-1555-4953-9759-aaf15dc87ea5,8bce0118-9ca3-4d01-b703-adbf6f1c92cc,64dda182-6896-4d37-bd0c-1c38097cb917,41,68.25,2025-06-01T00:54:19.652612,2025-06-01T00:54:19.652612
79db0d1a-9d02-4022-9bd0-4e1e4b597d4a,6368a977-adc0-4dba-89f1-299aafee7a59,64dda182-6896-4d37-bd0c-1c38097cb917,70,35.87,2025-06-01T00:54:19.652612,2025-06-01T00:54:19.652612
98d200cc-32d4-46c2-83c0-755bb499ec0e,0777fe46-2efa-4e45-b421-26626feb6b5f,38b85273-512b-497a-818c-052def68c5a2,57,94.61,2025-06-01T00:24:19.652612,2025-06-01T00:24:19.652612
093dac73-fd0c-4b24-8c25-a7eb51142e52,dd7a1486-5741-4371-b317-5eaf09e5d3fb,8f76e75c-5e94-428a-b9ac-da74cae6e647,55,50.62,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
c5c749c7-2e0f-4f45-8b17-d2ea0a0d0028,ab262eef-a4f2-4e60-9611-bff327755ed0,8f76e75c-5e94-428a-b9ac-da74cae6e647,70,14.0,2025-06-01T00:35:19.652612,2025-06-01T00:35:19.652612
0ee09b58-727f-43cb-b819-e407e65d98e2,bde2f990-37db-4670-831c-e741d8e8250f,66047558-c5a0-4ae8-8d7d-e1616a1ef40e,26,10.22,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
df7de64c-72a9-4ab3-b3b7-51416389fdae,c15528fa-4298-4318-986e-bdf9cc498e35,66047558-c5a0-4ae8-8d7d-e1616a1ef40e,30,76.62,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
0e4f90c1-b6d2-4b79-a969-cab118633440,b46c3499-53bc-46f2-836e-6c20017397b3,97f1458f-a7e0-45af-a7a5-251bbff1c514,68,1.95,2025-06-01T00:37:19.652612,2025-06-01T00:37:19.652612
21780446-a52d-4934-82a7-e0ea86f38f2b,da7758bb-50c2-43fb-8ff0-b8a10a02dd7a,eb7193a5-947c-4ed0-aecf-c085032e4ca6,56,59.65,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
16094887-67c2-4a7b-8b63-e66ad8eb1f75,c15528fa-4298-4318-986e-bdf9cc498e35,eb7193a5-947c-4ed0-aecf-c085032e4ca6,12,7.93,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
bc97d068-127c-4051-9264-0e81d75ab914,5041f246-3c11-4aa7-87ef-11a02a4171bc,eb7193a5-947c-4ed0-aecf-c085032e4ca6,11,63.02,2025-06-01T00:42:19.652612,2025-06-01T00:42:19.652612
359ad814-1611-4cb2-b1c8-de5a55f09f90,3d2e44c5-d672-4a65-b9d1-979d0f17ee9a,847cf064-409e-4be0-a094-07236566ed48,78,57.96,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
4c41e045-a406-4835-b02f-49a5bf7218fe,86a0f770-672f-4bbf-acf4-c3501b41bd92,847cf064-409e-4be0-a094-07236566ed48,100,49.68,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
56e8f61e-a382-4396-bac0-a8d22cb0ff85,1c514c29-5785-4184-8bb7-0509982cf2fe,847cf064-409e-4be0-a094-07236566ed48,3,13.92,2025-06-01T00:59:19.652612,2025-06-01T00:59:19.652612
a3df0b34-6baf-47fe-95b3-979a9b812ced,db2652a1-8185-443a-bf62-2859b382c442,3a06cda1-a7d3-4337-a317-00f82f68465c,52,98.35,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
033d11e6-7e08-453f-aa9e-bc67d8a64203,ff6d0a76-3d09-4681-92f1-f7602f5a8c5d,3a06cda1-a7d3-4337-a317-00f82f68465c,98,17.01,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
2a9f8cfc-eeef-4c38-bb7c-6f061f3eae26,e7277dbe-487c-4e53-8ce1-67a724c28511,f4014b09-be4c-4670-9329-9a3aa869631a,91,49.44,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
90573d15-bdda-4a9c-8610-c778c8fc23bb,69e2ab8d-eaea-4435-a28b-f3dd99208ffc,f4014b09-be4c-4670-9329-9a3aa869631a,46,60.48,2025-06-01T00:48:19.652612,2025-06-01T00:48:19.652612
8df74daa-cafe-496a-b398-51f9f9b8d684,d6f351d3-2975-456a-9a33-db3ba3f5f416,4211b5ff-c672-451d-91dc-3f5b8076ce5f,79,54.82,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
c7e69c1f-9032-455f-82cc-a6833b320f69,17f3d861-e008-465c-8060-6bfbd49f49b1,4211b5ff-c672-451d-91dc-3f5b8076ce5f,25,58.93,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
cb2854ea-9b60-46ab-85d6-a54927463f39,f511cc3e-3089-406a-af76-7e1a32ab4fd2,4211b5ff-c672-451d-91dc-3f5b8076ce5f,32,39.3,2025-06-01T00:38:19.652612,2025-06-01T00:38:19.652612
a2eba107-7ab2-4629-9f8d-6a1bf2fbbcd8,c7f8a0db-362c-4fb0-b47d-0ff44455a1bc,ac4cdc6c-1179-4948-b0ea-0edc08065102,97,53.7,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
1975125c-0976-4eaa-bf1a-41f9beffb06c,3a829431-d5fc-436f-bbf3-4a612dffab77,ac4cdc6c-1179-4948-b0ea-0edc08065102,49,35.78,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
6d01de7d-0a9a-415a-9e08-93b20b4489ec,50624315-fa69-4149-91dc-672a8cb1bd7e,ac4cdc6c-1179-4948-b0ea-0edc08065102,67,11.77,2025-06-01T00:45:19.652612,2025-06-01T00:45:19.652612
0b29002b-3b38-4344-98ba-9c6c453b7499,356e6c92-65e5-4526-b650-0361bd180437,c43b4443-6e40-4af5-b855-6fb84d14fdca,25,10.51,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
042a5320-091f-411c-bcd3-722f66f99858,bebf9560-f02f-4729-b4f4-39cc9264e498,c43b4443-6e40-4af5-b855-6fb84d14fdca,41,29.04,2025-06-01T00:39:19.652612,2025-06-01T00:39:19.652612
b8c85881-5c46-404a-a88c-502e43211408,3970cccf-887d-4d59-b07e-2ca7f2c0668f,095480b7-4b5f-447e-9dc7-a59cb3642f9d,14,3.69,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
0eb61ace-416b-4b4d-9bfd-cbac5773ab2f,635054de-6f67-4cdd-a753-7db280aef1a3,095480b7-4b5f-447e-9dc7-a59cb3642f9d,94,23.8,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
0fa44653-700b-4f06-8920-891b9a097766,86a0f770-672f-4bbf-acf4-c3501b41bd92,095480b7-4b5f-447e-9dc7-a59cb3642f9d,71,46.94,2025-06-01T00:31:19.652612,2025-06-01T00:31:19.652612
95a75a98-7584-40b1-b894-7e07ebfdc1d9,68a7569b-2eac-411c-9c3b-33c44b92bada,a74e8d12-296c-400f-8b45-c55a581aef6d,59,42.6,2025-06-01T00:40:19.652612,2025-06-01T00:40:19.652612
6655a0bc-548a-4491-ab8b-9db585d954a4,6987c3c1-060d-441d-97ed-33765f459963,5a00a21d-a3f6-4c9e-8654-8a3afa134a20,33,36.4,2025-06-01T00:30:19.652612,2025-06-01T00:30:19.652612
